44 8
21 5
48 12
74 22
18 15
13 12
17 25
51 23
11 9
30 9
3 18
39 20
12 1
62 17
6 12
1 22
59 7
45 0
21 19
53 0
48 1
22 18
48 15
69 22
35 2
66 6
33 18
11 19
52 6
63 18
62 22
40 6
29 1
58 14
78 1
63 7
41 13
55 24
11 6
17 25
80 18
65 25
8 18
5 22
0 22
2 11
10 2
38 6
42 11
79 24
6 22
28 12
68 5
74 1
35 20
32 14
23 16
70 22
51 17
27 20
3 8
67 6
32 23
10 12
6 11
14 12
23 13
35 25
22 17
4 25
28 23
12 14
46 17
6 6
67 10
6 18
24 9
1 17
5 1
58 6
53 16
50 16
45 7
13 23
21 23
55 22
3 7
16 16
70 1
4 18
63 16
33 15
11 4
75 10
76 2
40 13
56 23
16 2
9 11
57 24
5 7
74 0
75 10
29 1
80 9
73 23
70 0
41 25
57 10
38 10
7 13
63 22
30 16
25 14
38 25
18 14
55 17
35 23
60 20
34 19
43 18
25 18
61 2
46 2
72 1
5 15
70 18
72 15
56 12
71 0
35 25
77 18
75 5
33 1
37 18
19 7
71 11
37 4
31 7
67 21
33 12
54 5
73 25
17 15
33 16
29 14
6 8
10 4
31 14
46 6
30 12
57 24
14 11
7 10
78 0
45 18
58 14
61 14
11 15
9 11
5 15
62 11
63 21
2 8
34 19
13 11
2 6
58 15
28 25
37 20
0 13
2 23
7 12
28 3
60 16
3 9
0 10
48 0
13 5
78 3
15 3
77 17
21 2
18 21
10 16
27 20
23 25
46 7
44 23
0 16
16 2
35 6
26 7
75 22
14 1
22 7
49 16
23 4
16 25
16 21
1 14
5 0
71 12
45 9
73 21
63 20
23 24
64 16
73 3
27 19
0 25
27 3
31 11
80 7
20 20
51 12
22 3
40 8
10 25
29 7
64 18
25 15
2 25
52 19
34 0
75 13
11 9
44 16
2 5
35 16
6 9
47 7
80 8
0 16
53 10
32 22
45 11
58 5
61 0
42 10
27 15
31 5
29 14
28 12
64 25
43 22
54 8
9 12
79 8
40 1
31 13
10 15
32 5
55 21
6 17
2 3
71 19
69 0
57 21
15 23
59 6
58 21
20 8
25 23
71 21
35 22
39 1
2 14
18 19
32 23
70 12
62 3
5 25
6 6
40 8
47 24
56 22
79 13
28 22
25 25
8 25
65 11
36 15
50 15
63 1
50 1
24 23
30 4
54 0
21 10
30 3
5 3
23 1
64 2
63 9
22 23
66 6
7 11
1 17
34 3
45 16
49 0
66 8
44 19
24 1
17 4
16 5
13 21
73 14
16 24
51 3
31 13
0 14
27 13
18 19
3 5
70 10
11 17
12 1
79 1
24 19
18 9
14 10
40 22
58 11
62 12
22 10
71 5
33 4
10 16
31 2
5 17
62 15
46 1
25 5
33 20
65 1
11 24
60 13
55 22
58 4
47 9
28 7
1 4
45 22
45 20
8 25
10 22
8 23
61 10
49 23
50 12
60 11
25 0
52 7
29 2
50 17
23 9
65 22
5 4
62 18
21 4
20 14
74 22
41 12
5 2
47 4
32 4
65 17
52 23
71 5
19 10
76 6
1 10
68 1
28 15
10 6
32 4
79 21
8 11
32 20
36 16
8 22
48 17
40 1
47 25
63 22
0 9
0 14
38 16
77 19
17 14
42 11
55 8
60 20
36 23
78 18
28 18
25 20
4 9
5 5
5 23
73 16
34 4
71 20
70 8
74 17
4 21
47 15
25 6
20 6
56 8
15 16
60 3
50 17
54 9
44 3
49 10
9 22
21 17
36 10
77 21
65 12
20 20
62 12
6 21
42 1
52 10
66 6
13 24
59 3
31 9
64 8
17 8
46 18
27 11
28 9
2 19
76 20
23 12
23 6
19 25
66 21
10 11
32 18
51 6
49 17
12 19
32 16
37 21
54 9
39 15
0 25
71 21
77 0
48 17
10 11
51 23
58 4
79 13
19 13
62 8
43 20
77 15
60 7
33 2
12 21
47 0
50 0
70 23
59 15
57 17
7 1
50 23
6 14
9 5
36 15
52 18
2 19
66 15
1 25
56 11
79 0
43 4
16 15
69 1
37 21
12 13
59 11
5 9
0 9
34 23
74 9
74 25
75 20
64 1
13 21
38 12
34 21
22 4
42 7
21 11
50 22
39 24
30 10
32 24
74 23
71 13
23 14
61 23
27 3
78 1
74 6
33 23
3 25
61 22
10 1
2 11
76 21
26 6
13 2
45 10
41 10
37 18
1 7
71 11
52 20
35 5
63 4
58 12
53 3
80 18
28 6
50 14
36 18
23 10
0 2
1 17
60 23
13 19
26 4
40 16
40 19
30 22
5 22
12 6
31 22
0 20
24 16
2 12
37 12
3 2
46 12
64 20
71 13
4 15
17 4
31 19
70 21
75 0
68 1
78 9
50 16
68 22
72 10
64 25
44 23
22 17
27 14
34 1
36 3
15 21
39 17
69 5
78 22
26 6
79 21
79 3
3 21
49 9
65 3
79 1
48 19
57 0
44 5
78 20
22 14
55 19
57 11
58 13
25 12
64 24
7 18
43 0
48 19
34 11
39 20
14 21
61 16
7 20
19 16
4 14
35 13
54 4
17 18
28 10
56 7
49 24
50 15
39 17
42 13
35 19
13 21
42 15
36 2
18 7
18 10
64 2
25 18
25 19
12 0
51 19
15 21
6 24
62 22
19 22
28 7
67 18
72 0
53 21
32 14
74 10
7 16
69 6
47 16
67 17
34 11
79 14
12 10
42 3
40 4
59 14
69 1
67 9
37 14
63 2
47 10
2 19
16 17
35 0
14 19
35 21
59 8
29 0
17 10
25 13
48 19
33 20
11 17
55 11
36 2
48 3
25 24
33 14
59 11
22 15
24 11
33 19
45 13
20 11
24 0
68 14
49 1
22 21
45 1
52 7
18 15
30 23
9 5
0 19
49 3
49 7
39 25
1 15
11 7
55 9
47 9
44 15
68 2
68 2
61 21
4 24
75 13
72 12
67 10
59 22
44 10
20 14
39 12
49 7
42 4
14 11
47 11
70 11
34 5
15 3
52 18
19 1
41 19
37 1
48 11
47 3
3 9
40 2
32 2
43 6
43 7
67 11
2 5
24 17
18 4
71 17
37 3
45 25
54 11
74 0
64 5
44 11
31 10
18 17
43 20
14 17
62 1
20 8
78 13
29 11
76 3
3 15
53 15
35 18
71 6
53 23
9 13
54 6
51 12
65 7
44 11
77 9
49 7
47 5
59 1
50 17
0 17
26 24
2 11
24 21
35 7
45 10
43 1
1 21
51 20
12 24
27 22
26 21
16 7
40 9
74 14
52 22
52 19
73 22
49 23
49 18
31 25
6 10
22 11
55 24
0 2
57 0
8 19
62 4
42 18
15 6
33 12
3 3
72 21
40 18
58 4
70 7
45 5
15 23
71 3
64 3
11 11
37 22
24 17
63 4
22 15
32 11
31 9
38 8
43 16
28 0
0 7
48 3
46 5
31 0
12 15
42 14
20 8
73 2
56 6
75 7
78 11
32 17
23 14
49 25
12 10
18 10
26 4
29 15
67 17
56 3
13 4
4 25
22 16
8 11
25 21
62 16
72 3
79 21
67 8
12 3
8 18
35 18
71 21
60 13
41 18
56 17
25 0
49 23
80 19
49 19
38 19
75 23
9 23
37 25
4 22
68 17
42 14
66 22
9 23
31 14
45 19
37 7
19 7
36 11
73 8
42 3
62 6
1 14
39 14
59 8
18 6
37 25
27 11
60 1
61 4
74 23
58 20
50 20
70 1
69 9
28 13
39 18
7 12
59 16
52 1
12 7
74 11
65 4
19 3
8 13
68 5
3 11
43 0
28 2
33 6
11 2
32 21
53 24
46 12
60 22
80 0
54 7
0 10
56 0
58 22
26 17
53 12
36 20
23 5
26 8
30 19
54 19
75 4
60 7
54 5
65 16
59 7
58 2
49 23
0 25
3 7
31 4
64 11
74 1
5 12
62 18
43 6
65 1
49 25
77 10
9 14
55 24
67 6
24 12
11 17
51 1
19 10
61 18
8 10
16 4
60 8
34 18
76 12
77 11
70 23
5 3
72 6
12 14
4 14
74 12
25 8
40 0
13 19
39 5
59 14
10 17
78 17
46 21
75 0
47 23
74 4
29 13
23 25
3 19
76 9
50 6
8 10
45 6
32 3
9 19
8 1
42 17
12 23
3 21
11 7
12 5
61 7
53 15
71 7
18 15
65 5
80 1
61 7
66 21
28 20
59 13
75 23
21 0
42 17
13 15
36 17
12 19
14 5
25 18
41 19
45 17
60 1
12 9
67 8
22 9
15 11
77 24
16 2
20 6
5 5
66 4
4 13
11 12
58 9
16 9
23 17
80 9
51 5
58 21
11 21
80 7
69 2
76 12
13 10
34 11
44 0
33 19
33 0
55 3
61 13
61 2
52 9
37 15
13 12
71 4
64 22
4 14
7 8
28 23
32 16
60 11
42 2
71 18
21 5
29 1
30 22
73 17
21 2
77 0
60 25
27 9
14 14
46 23
32 25
34 25
57 10
17 17
27 19
56 12
52 4
66 5
41 24
11 1
9 23
38 24
50 8
26 12
77 21
56 15
7 8
71 19
18 8
69 7
8 21
70 20
70 19
57 6
68 20
36 8
36 21
5 6
65 11
49 19
5 14
47 16
18 2
0 9
26 21
59 0
57 11
73 11
40 22
58 13
67 20
32 17
65 21
65 15
5 19
40 14
61 12
38 17
55 9
48 3
56 8
75 8
67 4
72 10
35 3
47 24
58 20
2 13
80 17
64 4
80 0
64 13
43 9
46 25
7 17
80 13
23 1
46 7
76 1
34 20
65 7
5 4
45 25
78 10
9 3
15 24
74 11
71 6
14 18
14 13
70 24
5 3
28 5
65 15
22 12
49 24
4 21
75 12
11 25
28 0
44 22
11 12
79 15
52 18
62 1
46 22
18 13
17 20
30 24
67 17
69 5
9 7
72 4
0 20
5 21
66 6
76 10
69 24
7 14
41 23
53 21
8 8
10 1
30 10
15 5
69 14
39 13
10 10
25 18
11 17
57 24
47 2
20 5
45 6
76 16
34 24
39 7
10 20
29 20
80 1
69 24
10 0
61 24
29 1
48 18
16 10
18 5
30 18
55 15
42 25
1 19
70 6
14 16
2 21
37 4
6 1
60 23
74 8
1 14
7 4
24 7
10 22
44 21
35 12
60 23
2 6
46 1
70 7
73 1
20 17
60 6
11 19
40 22
43 15
35 20
5 20
20 14
67 16
32 12
46 20
18 6
34 24
51 5
78 17
14 13
20 6
27 7
20 18
2 11
27 10
74 11
50 5
47 12
24 24
21 5
8 10
15 19
2 14
3 6
20 5
59 24
41 1
9 3
79 17
46 4
55 3
15 20
48 18
55 25
43 16
35 12
71 0
79 9
21 5
30 15
25 23
50 5
44 7
62 23
36 12
47 12
78 20
60 11
29 24
20 20
47 5
79 4
22 16
18 0
43 21
1 3
25 22
14 1
74 21
58 4
25 5
68 18
52 0
68 12
66 13
19 16
40 23
59 15
17 8
67 11
23 20
12 2
74 8
79 3
17 4
18 24
61 0
33 3
13 1
44 8
34 7
73 3
30 13
25 9
12 10
0 11
1 5
56 3
27 19
75 25
2 13
23 15
38 7
49 22
2 23
55 23
11 8
61 19
28 14
10 16
3 6
15 14
17 24
31 9
23 18
16 1
2 16
58 23
59 11
3 0
62 5
70 11
37 18
49 24
48 4
29 23
33 12
12 7
36 10
60 5
3 25
18 19
70 1
6 3
23 5
49 14
76 4
41 16
34 22
44 0
23 5
80 0
23 20
75 3
22 18
2 14
33 10
59 8
22 22
58 21
36 9
39 9
11 19
63 14
48 4
77 5
53 2
61 9
20 2
68 9
24 14
27 19
58 1
61 24
79 23
65 0
4 23
11 4
79 14
52 18
5 7
37 16
77 24
15 15
33 11
38 6
14 10
40 10
66 4
45 19
61 15
19 3
38 23
23 18
9 20
67 25
36 0
1 8
38 14
49 22
30 0
57 23
45 7
12 16
8 2
59 17
32 1
58 25
48 18
77 14
18 8
70 16
75 8
67 7
41 9
8 17
27 4
56 10
12 24
57 25
40 9
10 17
61 0
60 21
70 18
36 5
3 19
5 11
13 7
32 8
36 11
43 25
78 11
72 17
56 20
30 9
37 16
70 13
54 24
46 6
20 12
27 3
25 7
40 13
32 3
40 5
51 14
46 3
42 13
0 15
75 20
9 1
78 19
31 23
3 22
20 9
17 22
39 14
64 19
3 8
30 8
14 15
40 1
53 22
59 5
4 24
54 17
55 20
43 18
30 13
66 14
48 15
65 17
4 20
24 18
27 22
29 10
62 1
38 1
80 9
73 12
24 9
59 19
50 19
17 17
65 20
75 10
18 20
46 25
35 22
56 7
65 10
16 3
74 2
2 7
46 3
69 12
26 11
79 2
19 10
47 23
77 6
30 10
42 5
49 1
30 23
66 9
54 18
16 9
41 2
55 1
15 4
75 13
78 17
23 8
53 18
61 23
28 4
15 6
54 13
41 6
66 20
49 9
74 24
21 2
59 8
78 11
33 22
1 1
29 12
47 19
60 0
31 7
66 20
32 9
49 21
36 2
5 9
78 13
26 16
64 16
3 25
36 2
45 24
43 17
73 2
65 9
13 3
49 21
38 8
8 18
6 15
8 6
53 10
70 14
35 19
58 5
15 4
58 9
63 17
35 4
24 20
77 20
29 4
13 11
55 19
33 24
47 17
54 15
33 14
26 25
47 16
42 10
15 23
33 6
78 14
14 11
42 16
3 7
45 18
22 5
9 2
38 11
34 11
73 2
37 10
28 22
72 2
15 22
30 3
15 9
65 16
63 14
65 16
7 21
62 18
56 9
60 4
37 3
55 13
6 24
15 10
0 0
21 8
21 10
24 16
60 2
61 8
64 19
56 20
15 25
62 14
60 8
62 21
46 18
17 1
0 11
21 23
31 21
29 21
64 25
70 3
65 9
7 10
21 12
0 21
35 1
12 1
18 16
58 17
5 10
53 14
0 1
52 6
49 10
53 17
31 20
17 7
9 20
66 3
66 4
67 14
79 23
19 10
42 1
30 8
16 4
35 25
76 10
46 15
66 12
31 5
14 1
61 16
37 17
61 2
46 17
45 14
79 2
14 4
42 9
65 7
22 17
60 14
19 6
46 0
18 11
46 7
65 6
19 15
54 23
40 8
16 18
67 11
52 23
70 10
52 16
31 24
51 3
46 2
66 15
34 13
1 8
1 1
37 25
51 14
47 2
33 7
73 9
49 17
16 3
2 11
67 1
59 15
51 11
55 18
10 11
18 1
37 22
25 4
70 25
18 20
6 12
53 20
32 21
7 13
73 9
9 4
47 24
63 12
54 5
50 25
14 2
27 10
66 11
66 16
22 4
46 10
6 0
14 1
76 9
64 8
5 20
31 20
74 20
57 17
14 17
57 20
39 25
32 7
34 0
55 23
38 17
41 13
40 4
55 21
27 13
40 7
80 7
71 24
29 7
80 6
48 17
5 14
8 16
26 8
47 7
67 19
62 16
13 3
28 6
54 2
71 23
22 10
4 7
34 17
1 3
33 3
34 21
46 0
50 19
27 2
56 16
78 12
0 12
75 1
49 1
35 8
37 7
37 18
50 25
48 9
39 10
0 3
15 6
73 8
12 5
74 25
12 25
49 18
44 19
39 3
26 3
1 11
34 17
55 1
10 4
66 24
73 4
7 0
34 22
41 2
28 2
67 9
31 25
80 12
26 2
64 0
44 18
21 17
58 3
70 8
2 9
17 16
77 17
21 10
59 3
50 7
32 14
10 12
70 25
16 7
61 11
9 9
32 14
65 18
61 25
14 3
63 18
60 1
68 10
34 23
58 6
20 6
0 24
11 12
7 22
4 25
67 19
78 17
80 5
3 17
44 15
8 4
74 23
11 9
23 23
59 24
2 1
17 22
33 18
39 11
47 8
14 20
2 5
13 8
40 21
13 0
47 14
32 22
79 12
72 24
45 23
51 22
27 25
4 7
31 15
4 8
74 14
77 11
32 2
62 17
8 4
11 18
73 15
7 18
43 12
24 19
38 9
69 0
29 5
12 2
20 9
0 0
54 14
46 0
39 23
14 24
3 20
58 25
6 16
40 0
16 16
35 0
27 7
34 13
67 12
52 9
67 25
66 7
37 22
32 7
3 7
44 18
34 16
17 18
17 0
48 11
10 12
1 23
50 11
41 8
37 12
40 15
17 22
76 18
76 6
62 0
22 17
74 19
45 18
76 25
9 22
33 23
3 5
73 14
1 22
17 20
22 6
12 12
18 7
66 0
78 3
59 1
8 3
38 9
20 21
35 22
29 15
26 19
45 18
76 20
37 16
62 16
48 24
17 1
11 2
63 7
28 8
80 13
1 12
44 16
27 21
30 22
32 3
7 9
72 23
44 7
8 14
2 7
55 4
53 23
43 18
47 21
15 23
62 15
64 11
44 6
39 2
0 15
75 10
36 20
1 2
59 23
28 8
74 21
46 25
78 21
23 9
1 9
27 12
65 19
40 19
69 18
10 10
5 25
80 3
17 17
55 1
1 14
73 15
27 25
7 22
14 18
42 10
71 14
37 22
32 14
37 24
75 25
40 22
70 23
68 0
15 11
34 22
34 12
59 23
20 3
70 16
67 15
55 21
0 11
78 13
27 18
24 13
20 21
46 1
17 15
3 15
20 1
45 1
44 24
9 16
52 8
21 14
1 17
38 19
23 25
6 2
79 2
74 21
24 16
12 24
38 7
37 10
22 4
16 15
39 9
47 4
44 7
38 7
29 10
69 2
48 14
63 19
16 21
41 4
50 9
63 22
41 12
17 20
15 2
18 21
73 11
78 18
0 8
34 24
1 6
10 18
73 10
69 1
33 25
42 20
64 19
66 17
60 19
56 2
75 21
24 13
77 22
29 11
8 12
71 25
52 24
67 8
11 6
68 25
44 0
57 18
33 3
30 13
10 22
50 13
39 25
69 21
28 16
12 10
77 10
26 8
38 7
63 15
27 15
7 22
6 9
7 0
8 13
28 25
12 19
77 3
70 21
9 8
26 21
1 14
57 10
6 5
19 7
9 3
39 13
56 13
80 18
78 14
41 13
36 1
64 12
76 25
10 8
9 24
51 16
71 20
42 13
16 10
17 3
16 9
55 21
46 1
68 23
77 5
29 11
10 3
49 8
9 25
27 2
49 2
48 12
0 22
51 9
45 24
16 3
59 17
79 23
32 2
55 23
72 17
28 7
52 2
55 16
24 25
47 9
15 15
2 24
71 11
21 4
63 10
45 18
53 8
43 22
50 16
8 21
77 15
19 17
0 2
47 24
47 18
2 0
15 15
23 18
23 3
55 25
25 16
10 13
17 14
39 11
40 1
18 24
45 13
67 22
4 19
39 25
29 20
68 17
60 18
21 17
26 11
15 9
26 1
26 8
74 11
0 0
3 5
59 19
34 22
74 20
29 3
1 16
21 19
16 13
63 24
31 20
27 19
10 13
67 8
5 2
46 25
26 17
4 5
63 21
44 0
28 0
24 16
32 22
20 3
28 11
79 18
49 8
77 9
69 12
46 15
66 23
21 1
56 1
10 19
8 24
16 5
2 21
3 3
28 22
43 5
45 25
67 21
33 14
8 12
62 18
8 11
47 0
27 13
30 15
50 21
77 25
77 16
69 3
40 22
9 25
51 7
9 7
46 13
66 25
78 7
24 13
60 19
71 21
36 2
55 6
55 21
9 1
50 8
61 12
33 11
41 17
25 14
27 7
19 11
30 7
2 18
72 19
49 25
61 22
42 9
78 19
19 17
73 8
27 8
58 1
22 0
68 15
51 1
47 11
54 14
12 6
5 19
3 24
48 20
65 23
62 23
48 10
0 13
11 6
41 11
61 19
29 25
77 13
78 20
20 23
37 9
62 21
8 6
22 8
29 11
12 20
53 3
78 4
37 2
18 8
65 13
72 2
59 5
20 11
75 17
60 12
79 19
29 3
38 23
11 19
29 10
35 14
